nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
000,00,027,0,001,00,027,0
000,00,026,0,001,00,026,0
000,00,030,0,001,00,030,0
000,00,031,0,001,00,031,0
000,00,032,0,001,00,032,0
000,00,033,0,001,00,033,0
000,00,035,0,001,00,035,0
000,00,034,0,001,00,034,0
000,00,010,0,001,00,010,0
000,00,011,0,001,00,011,0
000,00,015,0,001,00,015,0
000,00,014,0,001,00,014,0
000,00,008,0,001,00,008,0
000,00,009,0,001,00,009,0
000,00,013,0,001,00,013,0
000,00,012,0,001,00,012,0
000,00,001,0,001,00,001,0
000,00,000,0,001,00,000,0
000,00,004,0,001,00,004,0
000,00,005,0,001,00,005,0
000,00,003,0,001,00,003,0
000,00,002,0,001,00,002,0
000,00,006,0,001,00,006,0
000,00,007,0,001,00,007,0
000,00,018,0,001,00,018,0
000,00,019,0,001,00,019,0
000,00,023,0,001,00,023,0
000,00,022,0,001,00,022,0
000,00,016,0,001,00,016,0
000,00,017,0,001,00,017,0
000,00,021,0,001,00,021,0
000,00,020,0,001,00,020,0
000,01,027,0,001,01,027,0
000,01,026,0,001,01,026,0
000,01,030,0,001,01,030,0
000,01,031,0,001,01,031,0
000,01,032,0,001,01,032,0
000,01,033,0,001,01,033,0
000,01,035,0,001,01,035,0
000,01,034,0,001,01,034,0
000,01,010,0,001,01,010,0
000,01,011,0,001,01,011,0
000,01,015,0,001,01,015,0
000,01,014,0,001,01,014,0
000,01,008,0,001,01,008,0
000,01,009,0,001,01,009,0
000,01,013,0,001,01,013,0
000,01,012,0,001,01,012,0
000,01,001,0,001,01,001,0
000,01,000,0,001,01,000,0
000,01,004,0,001,01,004,0
000,01,005,0,001,01,005,0
000,01,003,0,001,01,003,0
000,01,002,0,001,01,002,0
000,01,006,0,001,01,006,0
000,01,007,0,001,01,007,0
000,01,018,0,001,01,018,0
000,01,019,0,001,01,019,0
000,01,023,0,001,01,023,0
000,01,022,0,001,01,022,0
000,01,016,0,001,01,016,0
000,01,017,0,001,01,017,0
000,01,021,0,001,01,021,0
000,01,020,0,001,01,020,0
