nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
000,08,025,0,000,00,002,1
000,08,027,0,000,01,002,1
000,08,034,0,000,02,002,1
000,08,032,0,000,03,002,1
000,08,010,0,000,04,002,1
000,08,029,0,000,05,002,1
000,08,030,0,000,06,002,1
000,08,008,0,000,07,002,1
000,09,012,0,000,00,008,1
000,09,034,0,000,01,008,1
000,09,008,0,000,02,008,1
000,09,015,0,000,03,008,1
000,09,011,0,000,04,008,1
000,09,024,0,000,05,008,1
000,09,027,0,000,06,008,1
000,09,032,0,000,07,008,1
000,10,030,0,000,00,004,1
000,10,013,0,000,01,004,1
000,10,034,0,000,02,004,1
000,10,014,0,000,03,004,1
000,10,028,0,000,04,004,1
000,10,008,0,000,05,004,1
000,10,026,0,000,06,004,1
000,10,011,0,000,07,004,1
000,11,009,0,000,00,000,1
000,11,030,0,000,01,000,1
000,11,029,0,000,02,000,1
000,11,034,0,000,03,000,1
000,11,027,0,000,04,000,1
000,11,010,0,000,05,000,1
000,11,025,0,000,06,000,1
000,11,032,0,000,07,000,1
000,12,031,0,000,00,010,1
000,12,015,0,000,01,010,1
000,12,012,0,000,02,010,1
000,12,034,0,000,03,010,1
000,12,027,0,000,04,010,1
000,12,029,0,000,05,010,1
000,12,010,0,000,06,010,1
000,12,024,0,000,07,010,1
000,13,012,0,000,00,006,1
000,13,025,0,000,01,006,1
000,13,026,0,000,02,006,1
000,13,015,0,000,03,006,1
000,13,029,0,000,04,006,1
000,13,010,0,000,05,006,1
000,13,031,0,000,06,006,1
000,13,034,0,000,07,006,1
000,08,024,0,000,00,003,1
000,08,026,0,000,01,003,1
000,08,035,0,000,02,003,1
000,08,033,0,000,03,003,1
000,08,011,0,000,04,003,1
000,08,028,0,000,05,003,1
000,08,031,0,000,06,003,1
000,08,009,0,000,07,003,1
000,09,013,0,000,00,009,1
000,09,035,0,000,01,009,1
000,09,009,0,000,02,009,1
000,09,014,0,000,03,009,1
000,09,010,0,000,04,009,1
000,09,025,0,000,05,009,1
000,09,026,0,000,06,009,1
000,09,033,0,000,07,009,1
000,10,031,0,000,00,005,1
000,10,012,0,000,01,005,1
000,10,035,0,000,02,005,1
000,10,015,0,000,03,005,1
000,10,029,0,000,04,005,1
000,10,009,0,000,05,005,1
000,10,027,0,000,06,005,1
000,10,010,0,000,07,005,1
000,11,008,0,000,00,001,1
000,11,031,0,000,01,001,1
000,11,028,0,000,02,001,1
000,11,035,0,000,03,001,1
000,11,026,0,000,04,001,1
000,11,011,0,000,05,001,1
000,11,024,0,000,06,001,1
000,11,033,0,000,07,001,1
000,12,030,0,000,00,011,1
000,12,014,0,000,01,011,1
000,12,013,0,000,02,011,1
000,12,035,0,000,03,011,1
000,12,026,0,000,04,011,1
000,12,028,0,000,05,011,1
000,12,011,0,000,06,011,1
000,12,025,0,000,07,011,1
000,13,013,0,000,00,007,1
000,13,024,0,000,01,007,1
000,13,027,0,000,02,007,1
000,13,014,0,000,03,007,1
000,13,028,0,000,04,007,1
000,13,011,0,000,05,007,1
000,13,030,0,000,06,007,1
000,13,035,0,000,07,007,1
000,08,007,0,001,00,027,0
000,08,006,0,001,00,026,0
000,08,005,0,001,00,030,0
000,08,004,0,001,00,031,0
000,08,001,0,001,00,032,0
000,08,000,0,001,00,033,0
000,08,003,0,001,00,035,0
000,08,002,0,001,00,034,0
000,08,021,0,001,00,010,0
